is_urban,population_density,water_source,water_treatment,ph,avg_temperature_c,avg_rainfall_mm,avg_humidity_pct,flooding,Outbreak_Risk
1,762,1,1,7.08,30.5,165.6,69.7,1,0
0,536,0,1,7.8,31,244.1,77.6,0,0
1,868,2,0,6.93,35.8,324.5,67.8,0,0
1,136,6,3,6.85,35.6,44,43.7,0,1
0,846,3,3,7.45,30.3,105.5,84.7,0,1
0,422,5,3,6.89,30.4,640.4,93,1,1
1,532,1,3,7.57,36.6,50.9,47,0,1
1,265,5,3,8.2,8.1,10.2,30,0,0
1,171,2,2,8.02,28.7,47.2,58,0,0
0,484,1,3,6.7,27.2,176.5,77.5,0,1
1,451,2,1,7.18,30.8,83.6,62.6,0,0
1,537,2,0,8.19,34,154.5,73.8,0,0
1,246,2,3,7.13,37.9,28.3,57.9,0,1
1,8705,3,3,6.97,41.1,22.1,31.5,0,1
0,400,0,1,8.4,26.6,48.2,69.2,1,0
0,326,5,3,6.64,30.2,302.6,95.3,0,1
1,676,3,3,7.74,17.2,6.2,30.9,0,1
0,601,5,2,6.52,43.3,31.7,38.7,0,1
0,190,5,2,6.88,37.6,138.3,88.7,0,0
1,8649,0,0,7.43,12.3,14.9,33.8,0,0
0,526,3,3,6.52,13.3,12.7,59.2,0,1
0,1225,1,2,7.98,35.1,402.1,90.9,0,1
1,498,6,2,7.42,31,151.3,67.4,0,0
1,442,2,2,7.25,31.6,23.5,64.7,0,0
0,643,0,2,7.86,40.5,49.7,25.6,0,0
1,1494,0,3,7.27,18.8,15.3,59.9,0,0
1,808,4,0,8.09,5.9,5.1,45.2,0,0
0,640,2,1,6.63,18.1,19.6,58.2,0,1
1,208,5,3,6.66,34.8,118.5,82.2,0,1
0,658,5,3,6.57,30.2,193,77.3,0,1
0,399,1,3,7.35,31.6,71.1,46.6,0,1
1,81,5,3,7.84,34.5,170.8,70.1,0,1
0,406,5,3,7.69,24.5,23.8,43.6,0,1
0,274,3,3,7.03,25.6,16.9,44.5,0,1
1,308,5,1,8.42,36,53.4,51.6,0,0
0,399,1,3,7.53,38.1,24.5,44.8,0,1
1,766,0,2,7.28,36.5,216.5,67.6,0,0
0,774,5,3,6.43,21.3,16.5,64.5,0,1
0,693,1,3,7.78,37.4,229.2,78.8,0,1
0,648,6,3,6.51,20.8,18.3,46.8,0,1
1,329,5,2,7.78,34.8,394.8,66.1,1,1
1,452,2,3,6.96,29.1,28.6,61.9,0,1
0,1489,1,1,7.77,36,413.3,72.3,0,1
1,301,2,3,7.46,9,12.8,52.3,0,0
0,211,5,3,7.58,15.8,12.3,57.8,0,1
1,452,0,2,7.66,40.1,8.7,40.1,0,0
1,1355,5,3,6.87,36.5,139.2,92.7,0,1
1,400,1,3,7.25,41.9,52.7,56.5,0,1
0,1110,1,1,7.83,21.8,26.4,62.7,0,0
1,160,5,3,7.22,30.2,617,82.7,0,1
0,37,3,3,6.32,25.4,436,85,0,1
1,700,3,3,7.3,24.8,45.8,40.4,1,1
0,791,3,3,6.46,28.2,237.6,79.3,1,1
0,1273,5,3,6.76,23.9,39.8,48.8,0,1
1,439,0,1,8.1,28.5,708.9,84.1,1,0
0,579,1,1,7.23,41.4,63.7,59.2,0,1
0,1144,2,0,7.17,46.7,19.8,31.6,0,0
1,8919,0,1,7.37,26,30.7,56.2,0,0
0,269,6,3,6.9,34.2,446.3,84.5,0,1
0,895,0,1,7.06,23.2,179.6,74.7,0,0
1,36,2,1,7.23,28.8,164.1,76.9,0,0
1,218,3,3,7.52,32.6,270.5,86,0,1
0,977,4,3,7.11,38.8,55.9,37.6,0,1
0,179,4,3,8.18,23.4,16.2,53.9,0,0
1,794,2,0,7.43,31.1,14.7,57.1,1,0
0,320,2,1,7.02,30,144.5,71.9,0,0
0,279,5,2,7.38,36.6,466.1,72.1,0,1
1,234,5,0,7.51,34.6,594.3,97.6,0,1
1,1472,2,0,7.32,21.9,43.5,54.2,0,0
1,460,3,1,7.06,34.3,276.7,90.7,0,1
1,843,2,1,7.19,36,112.2,91.2,0,0
0,1491,0,3,7.85,18,16.3,39.4,0,1
1,92,0,3,7.52,21.9,56.9,70.5,0,1
1,264,2,0,7.15,42.6,13.7,54.3,0,0
0,70,2,0,7.74,18.5,21.9,49.7,0,0
0,413,1,0,8.27,25.4,617.4,84.9,0,0
1,1400,2,1,8.35,20.8,13.5,41.2,0,0
0,1160,1,3,6.72,28.5,39.2,67.5,0,1
0,865,1,1,6.86,27.1,48.4,61.3,0,0
0,465,5,2,7.6,29.5,709.6,94.7,0,1
1,120,3,3,7.02,35,272.9,67.3,1,1
0,1664,2,0,8.11,26.3,27.4,51.6,0,0
1,401,2,1,7.25,23.7,48.1,59.7,0,0
1,418,5,3,6.7,41.4,69.7,49.8,0,1
1,330,2,3,6.9,41.9,29.4,35.6,0,0
0,192,0,3,7.56,27.6,17.9,61.9,0,1
0,764,2,0,7.99,33.9,55.1,61.7,1,0
0,860,2,1,7.46,33.8,202.8,71.4,0,0
0,82,0,2,7.62,8.1,15.5,47.9,0,0
1,649,2,0,7.06,21.4,39.2,52.8,0,0
1,644,2,1,7.65,22,34.7,56.8,0,0
1,447,2,0,7.21,41.4,6.1,31,0,1
1,1489,2,3,7.44,36.9,51.6,52.8,0,0
1,734,4,1,8.2,17.5,9.3,47.4,0,0
0,132,5,2,7,37.8,211.7,73.6,1,1
0,339,2,1,7.07,46.3,21.8,39.6,0,0
0,132,3,3,7.12,29.9,322.8,75.2,0,1
0,302,0,3,7.36,41.7,21.6,20.5,0,1
0,132,0,3,6.9,46.6,37.7,36.7,0,0
1,448,3,3,6.87,32.6,182.6,72.8,0,1
0,472,2,3,6.9,40.6,70.3,52.9,0,0
0,962,2,2,7.21,29.4,22.2,45.4,0,0
0,1074,2,1,7.82,21.4,39.2,52,1,0
0,8,2,1,7.64,30.6,41.5,58.3,0,0
0,362,1,0,7.9,29.2,511.3,73.8,0,0
0,714,4,3,6.94,21,28.8,58.1,0,1
0,210,4,3,6.88,31.8,252.1,71.8,0,1
1,146,4,2,8.07,28.3,323.9,92.7,1,0
1,291,0,2,8.35,19.4,14.1,58.9,0,0
0,820,2,0,7.92,39.4,58.3,28.7,0,0
1,319,1,2,7.73,42.6,49.9,41.2,0,1
0,543,3,3,7.01,31.9,518.5,82.9,1,1
1,1422,5,3,7.09,31.6,68.5,62.2,0,1
1,118,4,3,7.44,29.5,761.1,91.5,0,1
1,271,4,1,7.28,8.6,18.2,34.5,0,0
0,58,3,3,6.84,24.9,946.4,91.2,0,1
0,321,1,3,6.52,33.1,58.5,36.1,0,1
0,10,3,0,7.32,13.9,6.4,54.3,0,1
1,192,0,3,6.72,20.1,32.1,57.6,0,1
0,30,2,3,7.78,25.8,88.8,72,0,1
1,363,2,0,8.36,14.5,17.9,52.7,0,0
1,300,4,2,7.84,10.9,7.4,35.5,0,0
0,25,5,0,7.54,25,584.4,84.6,0,1
1,388,0,0,6.39,44.1,32.5,34.6,0,1
1,198,1,3,7.99,6,21.1,35.2,0,1
0,23,5,3,6.72,21.5,64.4,67.5,0,1
1,33,2,2,7.45,31.2,199.9,58.1,0,0
0,455,5,3,6.7,26.2,662.7,92.5,0,1
0,274,1,3,6.8,29.2,274.1,91.1,1,1
1,293,6,1,8.29,31,417.4,87.2,0,0
1,526,4,1,8.37,30.6,737.7,92.3,0,0
0,153,1,3,7.53,25.1,673.5,96.5,0,1
0,668,6,0,7.46,26.7,8.4,48,0,1
0,300,3,0,7.13,24.4,24.4,49.6,0,1
1,175,5,3,7.96,25.9,24.4,60.4,0,1
1,273,1,2,8.33,32.9,589.3,78.5,0,0
0,603,0,3,7.87,47.6,32.8,26.4,0,1
0,651,5,1,7.4,31.4,24.5,61.9,0,1
0,213,3,3,6.72,32.1,488,94.2,0,1
0,552,5,3,7.3,41.5,69.2,44.5,0,1
0,1448,4,3,7.9,33.9,197.7,85.3,0,1
0,780,2,0,7.07,27.2,11,45.2,0,0
0,505,5,3,6.72,29.4,202.6,94.8,0,1
1,669,0,3,7.73,31.7,635.1,91.1,0,1
0,705,6,2,7.04,44.4,43.3,39,0,1
0,209,3,3,6.64,29.5,227.5,74.7,0,1
1,481,2,3,6.9,37.5,15.8,47.5,0,0
0,772,1,3,8.17,27.6,314.4,92.7,0,1
1,1296,3,3,7.2,35.9,434.4,79,0,1
0,6,5,2,7.79,28.8,349.5,89.2,0,0
1,174,2,1,6.84,39.8,48.4,30.8,0,0
0,325,5,2,6.92,19.8,40.5,63.8,1,0
0,38,3,2,7.09,11.5,18.5,52.6,0,1
1,727,5,0,7.93,32.3,512.5,76.6,0,0
0,110,1,1,7,44.1,29,49.8,0,1
0,545,5,2,7.08,16.1,18.8,49.5,0,0
0,1332,2,1,6.82,25.4,22.4,42.1,0,0
1,1203,2,2,8.33,15.4,22,52.5,0,0
1,772,0,1,7.44,21.1,7.6,44.1,0,0
1,11850,3,1,7.66,30.7,176.9,75.5,0,0
0,560,1,2,7.42,30.5,16.8,40.3,0,1
0,406,1,1,7.74,25.7,77.1,59.4,0,1
1,686,2,1,6.92,16.1,22.4,50.7,0,0
0,657,2,3,7.24,22,33,54.5,0,0
0,927,1,2,8.29,26.6,744.5,97.6,0,0
1,43,2,3,7.34,25.6,78.2,56.6,0,1
1,410,0,3,7.2,30,37.2,55.4,0,1
0,196,5,0,7.49,22.4,59.6,71.1,0,1
0,501,3,3,6.73,46.8,42.6,37.5,0,1
0,272,1,3,7.65,22.7,44.4,71,1,1
0,595,6,1,7.27,30.8,555.5,97.9,0,1
0,153,1,2,7.27,21.2,14.8,51.6,0,1
0,39,5,3,7.29,27.8,99.4,75.7,0,1
0,420,6,0,7.36,27.5,79.7,66.1,0,1
0,1277,1,2,7.49,39.6,39,56.9,0,0
1,695,1,3,7.24,33.8,495.4,90.6,0,1
1,255,2,3,6.8,33.6,76,63.1,0,1
0,200,1,1,7.63,33.1,161.1,65.1,0,1
0,1002,3,2,6.77,36.2,321.7,69,0,1
0,754,1,1,7.67,34.1,40.3,42.1,0,0
0,548,0,2,8.19,37.4,72,44.9,0,0
1,492,2,2,7.03,43.8,26.2,43.1,0,0
1,954,1,1,7.91,31,414.8,69.9,1,1
1,335,3,1,7.26,15.7,15.5,49.6,0,1
0,1188,0,3,7.68,40,42.1,34.7,0,0
0,689,5,3,7.4,20.3,17.1,57.6,1,1
0,1183,3,3,8.02,37.6,56.4,52.7,0,1
0,122,4,3,6.9,38.9,28.6,43.4,0,1
1,660,2,1,7.91,24,13.2,48.6,0,0
0,1771,3,3,6.73,41.7,54.5,42.7,0,1
0,9754,2,1,7.13,32,147.4,66.5,1,0
0,825,3,3,6.57,34.6,341.7,68.7,0,1
0,1118,0,3,7.09,28.6,114,67.8,0,1
0,727,2,3,6.88,28.4,353.8,89.1,0,1
0,623,0,2,7.27,30.5,558.2,69.1,1,1
0,657,3,3,6.85,29,791.4,74.2,0,1
0,2827,5,3,6.33,31.9,725.2,89.8,1,1
0,257,2,0,6.57,35.7,443.3,88.8,0,1
0,27,5,3,6.91,19.8,46.2,64.5,0,1
0,800,5,2,7.63,35.9,769,97.3,1,1
1,103,0,1,6.83,32.5,128.2,75.5,0,0
1,485,1,3,7.16,18.6,36.3,48.8,0,1
1,406,2,2,8.47,37.9,38.1,40.3,0,0
0,787,0,1,7.4,28.9,341.2,70,1,0
0,103,1,0,8.36,30,29.1,43.7,0,0
1,1343,1,2,7.44,21.3,35.4,60.3,0,0
0,354,3,2,7.45,37.6,14.7,23.8,0,1
1,431,2,1,7.14,23.9,50.5,73.5,1,0
1,625,2,2,7.56,29.7,59.3,43.4,0,0
1,185,2,1,7.5,29,938.6,90,0,0
1,231,3,1,8.37,27.6,19,43.6,0,0
0,147,1,3,6.56,25.2,520,96.9,0,1
1,396,5,2,7.41,20.2,51.6,68.1,1,0
1,553,5,2,8.31,26.1,15.3,56.4,0,0
0,276,0,3,8.07,29,405,77.1,0,0
1,376,0,1,7.99,19.5,22,50.6,0,0
0,422,3,0,7.78,40.6,22.2,46.2,0,0
1,68,0,0,7.06,27.6,529.9,71.5,1,0
1,793,5,3,6.72,27.8,593.8,71.2,0,1
1,963,0,2,7.14,10,19.6,41.5,0,0
0,423,3,3,7.82,28.1,564.9,83.6,0,1
0,43,2,1,7.96,27.4,99.3,76.2,0,0
1,1080,3,3,7.07,19.1,10.2,42.5,0,1
0,678,3,2,6.79,35.2,250.5,87.2,0,1
1,775,5,2,7.31,34.7,495.2,83.5,0,1
0,71,2,1,8.4,28.8,38.1,59.7,0,0
0,534,0,1,7.39,31.7,16,44.2,0,1
0,348,2,2,7.36,29,42,58.2,0,0
1,400,0,3,7.6,25.8,47.5,54.1,0,1
1,654,6,2,6.85,42,43.4,48.2,0,0
0,446,5,3,7.65,23.9,67.9,59.5,0,1
1,1515,1,3,6.7,31.5,271.2,89.9,0,1
0,488,0,3,7.83,34.1,110.6,81.1,0,1
0,373,6,3,6.6,35.6,504.5,75.4,0,1
1,686,0,2,7.64,36.5,464.3,84.5,0,0
0,413,5,3,6.52,25.3,90.1,65.5,0,1
0,403,2,2,7.99,33.1,607.9,81.2,1,0
0,763,6,1,7.21,30.9,24.8,51.9,0,0
0,343,3,2,7.89,22.1,296.4,64.8,1,1
0,215,2,1,7.39,17.1,11.3,54.9,0,0
0,224,1,1,6.8,29.1,401.3,81.5,0,0
0,419,5,2,7.09,23.9,39.4,59.4,0,1
0,1470,3,3,7.9,36.1,482.2,91.6,0,1
0,696,3,3,7.75,10.7,19.2,56.7,0,1
0,307,5,0,7.28,34.9,579.2,91,0,1
0,291,2,3,7.03,40.1,50.5,44.4,0,1
0,1441,3,3,7.02,29.2,388.8,70.2,0,1
0,638,1,3,7.43,10.3,20.9,59.1,0,1
1,605,3,3,7.64,31.7,217.9,73,1,1
1,2501,5,3,6.65,22.7,257.1,60.3,0,1
1,468,3,0,8.44,32.4,72.2,53.5,0,0
0,161,3,3,6.9,36.8,43.5,42.4,0,1
0,327,5,1,6.98,41.1,44.6,48.4,0,1
1,1242,6,3,7.65,47.3,41.4,40.7,0,1
1,434,1,3,7.47,25.9,23.6,47.5,0,1
0,19,2,2,7.2,10,8.3,64.8,0,1
1,551,0,2,8.45,26.1,64.6,67.7,0,0
0,122,6,3,6.89,19,45.8,76.6,0,1
1,633,2,1,8.42,20.3,30.8,54.6,0,0
1,315,4,3,7.99,31.5,102.5,71.8,0,1
0,375,3,3,7.78,37.9,40.9,60.4,0,1
0,203,3,1,7.27,34.3,466.5,81.6,0,1
1,222,6,3,6.83,30.2,186.7,70.8,0,0
0,29,2,1,8.22,27.6,69.1,74.3,0,0
1,1441,2,1,7.74,28.2,354.2,93.1,1,0
0,294,1,0,8.03,13.4,9.8,47.5,0,1
0,495,0,2,7.56,18.2,32.7,50.1,0,0
1,745,0,2,7.33,33.2,412.8,78.2,0,0
0,536,5,1,7.01,18.1,85.9,60.4,0,1
1,211,2,1,7.39,46.9,22.7,38.3,0,0
0,405,0,3,7.2,10.5,14.2,42.3,0,1
1,144,1,1,7.19,18.6,50.4,77.4,0,0
0,903,2,1,7.87,14.7,21.3,59.2,0,0
1,448,1,2,7.28,25.4,41.8,63.8,0,1
1,728,1,3,6.94,31.6,384,70.5,0,1
0,71,0,3,6.96,21.4,83.7,71.1,1,0
1,774,5,3,7.63,24.1,17.8,54.3,0,1
1,269,0,1,6.98,20.7,12.6,55.9,0,0
0,333,5,3,6.5,37.8,32.8,50.1,0,1
0,251,1,2,8.05,41.6,23.7,38.3,0,1
1,519,5,3,6.52,27.3,34.2,45.9,0,1
0,620,6,0,7.93,34,673.4,89.2,0,0
0,937,3,0,7.44,32.4,784.3,93.9,0,0
0,173,0,2,8.42,44.1,24,23.2,0,0
1,696,0,1,6.92,43.7,54,53.5,0,0
1,736,6,0,7.53,38,33.8,55.7,0,0
0,311,2,3,7.01,32.9,286.5,76.6,1,1
0,132,0,3,6.52,30.1,738.9,91,0,1
1,758,0,3,6.48,38.2,5.1,37.7,0,1
1,312,4,3,6.71,18.3,24.8,63.1,0,1
1,631,1,3,7.79,27.1,21.3,66.8,0,1
0,204,2,2,8.28,38.3,22.3,52.2,0,0
1,733,1,2,7.7,32.3,684.7,75,0,1
1,338,3,2,7.53,36.9,172.6,82.5,0,1
0,387,2,2,8.45,20.8,56.5,78.9,0,0
1,494,2,1,7.12,23.2,99.7,79.2,0,0
0,273,5,2,7.34,37.7,235,75,0,1
1,279,0,2,8.01,31.9,29.7,63.3,1,0
1,294,1,1,7.14,31.4,100.4,69.2,1,0
0,200,1,3,7.26,16.6,6.4,52.7,0,1
1,198,2,2,7.36,25,98.1,66.4,0,0
1,645,1,2,7.13,37.6,477.6,83.6,0,1
0,435,5,2,7.36,34.3,265.5,88,0,1
1,1202,6,1,8.32,30.8,44.9,53.1,0,0
0,480,0,1,7.83,33.9,26.9,58.6,0,0
0,1069,4,1,7.89,24.7,70.7,64.8,1,0
0,337,3,0,7.08,26.3,650.3,69,0,1
0,437,3,1,7.44,39.1,74.3,38.7,0,1
1,162,6,3,7.55,16.6,17,59.9,0,1
0,409,4,1,6.91,25.7,192.8,69.5,0,1
0,467,5,3,6.79,34.4,344.8,75.8,0,1
1,117,6,3,7.81,32.7,240.2,68.7,0,0
1,183,4,3,7.64,27.8,38.9,50.5,0,1
1,79,2,1,8.32,27.1,67.9,75,1,0
1,334,2,2,7.97,13.2,17.5,36.9,0,0
1,39,2,1,8.08,24.1,484.8,92.2,0,0
0,23,1,1,7.73,25.3,659,86.8,0,0
1,258,2,0,7.97,21.5,47.6,60.6,0,0
0,568,6,3,6.37,32.1,451,72.7,0,1
1,938,0,2,8.06,24.7,23.4,54.7,1,0
1,419,6,1,6.93,23.5,147.6,67.1,0,0
1,342,3,3,6.89,32.5,14.3,61.1,1,1
0,167,5,0,7.8,36,36.3,48.2,0,1
0,834,5,3,7.05,30.1,45.5,48.8,1,1
0,454,3,3,6.84,28.9,417.6,87.8,0,1
1,86,2,1,7.48,30.2,771.1,85.5,0,0
0,341,3,1,8.02,31.3,28.7,64.7,1,0
0,427,3,3,6.53,34.3,352.9,80.1,0,1
0,419,1,3,7.18,24.4,286.7,67,1,1
0,495,2,3,7.36,25.6,526.6,87.9,0,1
1,113,2,0,7.94,42.2,42.8,42.1,0,0
0,302,1,3,6.79,24.1,62.2,65.7,0,1
1,409,0,2,7.65,28.5,20.1,69.7,0,0
0,388,2,1,6.94,27.4,468.8,87.3,0,0
1,99,1,3,7.38,8,19.5,40.1,0,1
0,339,3,0,7.4,34.3,328.1,77,0,1
1,767,2,2,7.03,34.6,125.6,70.6,0,0
0,280,5,3,7.12,31.5,300.9,81.2,0,1
1,494,0,3,7.44,32.7,755.8,97.8,1,1
0,434,0,2,7.65,28.2,500.6,84.3,1,1
0,304,6,0,7.13,8.4,17.5,42.5,0,1
0,432,2,3,6.21,25.9,12.2,45.3,0,1
1,495,3,2,6.56,23.7,60.7,74.4,0,1
0,1226,6,3,6.69,27.6,670.7,78.3,1,1
0,160,1,3,7.74,46.8,49.7,27.1,0,1
1,180,2,1,7.5,21.7,70.2,74.3,1,0
1,440,0,3,6.5,40.2,48.7,48.9,0,1
0,822,0,3,7.06,42.7,29.5,47.2,0,1
1,327,0,2,7.09,34.1,234.7,78.1,0,0
0,133,1,1,7.47,28.9,26.1,51.8,1,1
0,87,1,1,7.83,40.2,12.6,37.6,0,0
0,449,0,2,7.03,41.1,17.5,40,0,0
0,287,3,3,6.77,24.5,27.5,67.2,0,1
0,797,3,2,7.86,31.7,139.3,94,0,1
0,772,1,0,7.89,34.6,32.2,48,0,0
0,492,6,2,7.49,29.4,313.1,85.1,0,1
0,21,0,3,7.2,33.2,98.5,73.4,0,1
1,349,6,3,6.8,21,76.4,60.4,0,1
1,472,5,0,8.29,11,18.3,40.5,0,0
1,361,5,2,7.34,29,824.7,91.2,0,1
0,696,2,0,8.42,22.4,6.6,50.5,0,0
0,744,2,3,6.65,29.3,447.3,66.8,0,1
0,655,5,1,7.58,27.6,317.5,84.4,1,1
0,520,4,2,7.52,41.6,76.5,47.6,0,1
0,250,3,3,6.82,21.2,26.4,54.8,0,1
0,626,0,2,6.69,34.8,446.9,87,0,1
1,1463,0,2,6.97,11.4,26.1,46.1,0,0
0,430,2,2,8.19,13,7,48,0,0
0,24,4,2,7,27.9,674.6,82.6,0,1
1,963,6,3,6.44,11.9,29,33.1,0,1
1,959,2,1,8.29,8.1,5.3,43.5,0,0
1,813,1,3,6.83,33.7,131.9,78.8,1,1
0,689,2,2,7.01,28.5,145.6,88.8,1,0
0,46,5,3,7.03,19.3,88.7,77.3,0,1
1,1015,2,0,7.97,19.3,19.8,44.3,0,0
1,181,0,2,6.93,26.2,652.9,81,1,1
1,661,5,3,6.88,21.7,23.5,46.7,0,1
1,14,2,3,6.29,26,740.7,97.2,0,1
0,348,4,3,7.88,47.6,50.7,25.9,0,1
0,462,5,3,7.89,29.4,30.7,56.7,0,1
0,479,6,0,6.55,27.9,38.3,45.4,1,1
0,1442,0,3,7.21,29.6,32.7,57.9,0,1
0,985,5,3,6.81,35.6,292.7,66.9,1,1
0,572,1,1,7.72,29.6,92,77.2,1,1
0,485,2,3,7.8,34.7,13.3,46,0,0
1,294,2,3,7.33,18.6,13.2,43.9,0,0
0,2602,1,2,7.3,36,57.6,52.3,0,1
0,409,3,3,7.4,35.3,507,72.9,0,1
1,298,6,1,7.34,30.7,182,77.2,0,1
0,255,0,1,7.75,31.5,782.5,87.4,1,0
1,10476,2,2,7.12,38.2,30.6,44.5,0,0
1,111,0,2,8.12,35.4,46.3,53.6,0,0
1,47,1,1,7.82,20.3,87.1,76.1,0,0
1,311,0,1,8.22,26.5,37,69.4,0,0
0,533,5,3,6.81,29.2,308.9,82.9,1,1
0,255,1,1,7.34,37.6,476.7,82.5,0,1
1,351,0,0,8.08,11.8,6.8,55.7,0,0
0,365,0,3,6.66,25.2,394.7,78.7,1,1
0,345,3,0,7.13,27.3,306.3,71,0,1
1,1218,2,2,7.63,28.9,21.6,62.1,0,0
0,759,2,2,7.44,10.4,23.1,47.6,0,0
0,279,5,3,7.52,27.2,12.7,53.5,0,1
0,385,1,3,7.48,18.6,16.8,53.9,0,1
1,426,5,3,6.85,27.4,398.1,81.1,0,1
0,1283,5,2,7.38,22.7,57.2,56.9,0,1
0,17,1,3,6.65,31.4,857,92.2,0,1
1,1048,3,1,7.34,38.8,39.6,37.4,0,0
1,133,0,3,7.57,26.1,919,92.4,0,1
0,311,0,3,7.56,24.9,278.8,78.9,0,0
0,244,5,3,6.64,33.9,164.8,94.9,0,1
0,409,3,3,7.31,38.3,5.9,39.2,0,1
1,496,0,0,6.87,23.1,148.2,78.4,0,1
1,271,6,0,6.9,32.6,48.8,58.1,0,0
1,981,1,0,7.09,28.3,24.1,65,0,0
0,395,1,3,6.66,30.2,502.9,73,1,1
0,9796,5,3,6.87,24.7,36,61.5,0,1
1,617,3,3,6.4,29.7,405.6,90,0,1
1,300,5,3,6.84,19.3,25.8,64.6,0,1
0,405,5,3,6.35,32.8,220.9,88.6,1,1
1,202,5,3,7.24,12.2,6.2,48.9,0,1
1,1034,1,1,7.76,29,464.9,68.5,1,0
1,660,6,0,7.02,23.5,28.2,52.9,1,0
0,219,2,1,7.24,26.5,28.7,49.4,1,0
0,72,0,1,6.91,34,176.4,77.6,0,0
0,641,3,2,6.93,23.9,46.6,59.3,0,0
0,160,0,3,7.75,32.2,119.9,65.1,0,1
0,489,6,2,7.62,32.8,835.9,79.2,0,1
1,10227,5,3,7.01,6.1,18.5,54,0,1
0,114,2,3,6.03,35.9,107.4,71.6,0,1
0,180,1,3,7.18,31.8,279.2,72.7,1,1
1,715,5,2,6.48,33.5,416.1,88.1,0,1
0,75,5,3,7.83,23.9,635.9,96.6,0,0
1,315,2,3,7.16,32.4,443.1,71.7,0,1
1,221,2,3,7.92,28.8,267.4,90.6,0,1
1,715,2,3,7.15,24.6,11.1,62.4,0,1
0,1015,3,3,6.31,31.3,189.4,78.8,0,1
1,343,4,3,7.28,21,21.3,58.1,0,1
1,262,5,2,6.95,46.6,12.8,42.8,0,1
0,300,6,1,6.81,37.3,12.2,42.8,0,0
1,11531,0,0,7.98,32.2,202.9,84,1,0
1,295,1,1,8.08,34.7,301.9,96.4,0,0
1,536,5,3,7.19,31.1,681.9,83.3,1,1
1,264,0,0,8.11,9.9,10.5,38.8,0,0
0,25,2,0,7.51,14.9,10.4,41.2,0,0
1,598,3,2,7.14,30.3,215.4,91.4,0,0
0,421,5,2,7.72,39.5,24.9,36,0,1
1,482,2,0,7.19,25.8,44.1,56.2,0,0
0,160,0,3,6.7,30.2,21.3,59.7,1,1
0,1111,5,3,6.31,28.5,149.9,75.2,0,1
1,104,1,2,7.05,23.1,615.8,89.3,1,1
0,236,1,3,7.54,36.9,157.6,82,0,1
0,512,0,0,7.27,31.8,80,64.4,0,0
1,442,5,0,6.84,26.8,23.8,47.6,0,0
0,451,0,1,8.32,31.8,18.9,59.1,0,0
1,453,5,2,7.71,30.9,336.6,82.8,1,1
0,108,6,3,6.24,28.2,17.1,63,0,1
1,1019,1,2,6.73,45.6,48.7,36.9,0,1
1,385,1,0,6.92,31,263,91.1,0,0
1,884,5,3,6.22,34.3,884.7,75.7,1,1
0,497,3,2,8.34,27.2,83.6,74,1,0
0,634,1,3,7.09,34.3,46.4,40.1,0,1
0,498,0,3,7.96,32.1,176.2,71.9,0,1
0,681,1,3,6.63,28.3,498.2,84.4,0,1
1,216,0,3,6.27,27.2,468,82.1,0,1
0,521,2,2,7.13,47.7,26.6,48.6,0,0
0,680,0,3,6.62,30.4,309.4,78.8,0,1
0,350,3,3,7.66,25.3,274.1,84.4,0,1
0,1434,5,3,6.46,26.4,39.8,58,1,1
0,923,2,2,7.11,32,25.1,51.4,0,0
0,313,0,3,7.16,28.1,702.7,91,1,1
0,303,3,3,7.67,26.1,121.7,69.7,0,1
1,287,4,0,6.81,16,18.3,49.1,0,0
0,55,2,3,7.93,35.7,398.9,79.2,1,1
1,167,0,1,6.97,36.2,33.4,49.1,0,0
1,1479,5,1,8.09,36.6,205.4,92.7,0,0
0,1223,2,3,6.74,31.7,287.9,85,1,1
0,140,1,3,6.27,43.1,52.1,53,0,1
1,849,3,3,7.92,41.2,17.6,25.3,0,1
0,793,2,1,7.86,30.1,788,87.1,1,0
1,687,0,3,6.55,40.9,48.4,36.7,0,1
1,504,5,0,7.72,36.8,49.2,43.9,0,0
1,1391,2,0,8.05,20.1,19.7,48.9,0,0
0,103,5,3,7.51,36,102.6,93.8,0,1
0,912,5,3,6.6,41.6,30.1,27.7,0,1
0,685,3,3,7.18,40.7,55.8,28.7,0,1
0,711,4,3,7.69,29,16.6,62.5,0,1
1,530,2,1,8.45,35.8,452.3,79.6,0,0
1,605,0,2,8.24,19.9,35.4,67.2,0,0
1,1329,2,1,7.73,39.2,56.4,50.4,0,0
0,693,2,3,6.97,22.2,24.7,60.7,0,1
1,378,3,3,7.52,22.2,33.7,42.1,1,1
1,355,1,3,6.71,31.4,465.5,85.9,0,1
0,920,0,1,6.85,38.3,22.3,39.3,0,0
1,918,0,1,7.57,29.7,484.5,86.5,0,0
1,674,0,3,6.71,36.1,54.5,43.1,0,1
1,386,2,2,8.2,31.6,64.3,62.9,1,0
1,220,5,2,6.72,29.8,151.9,83.7,0,1
1,219,0,1,6.92,18.8,10.8,49.2,0,0
1,567,4,0,7.12,32.1,138.3,92.5,1,0
0,584,2,0,7.64,25.7,33.2,69.9,0,0
0,682,2,0,7.62,27,48.8,47,1,0
1,120,4,2,7.34,9.7,7.7,57,0,0
1,476,4,2,7.37,34,498.5,89.3,0,1
0,40,3,1,7.4,18.3,22.6,46,0,0
1,312,1,1,7.29,19.8,9.5,41.9,0,0
